Entity,Label
da,OBJECT
vila,OBJECT
humaita,OBJECT
em,OBJECT
tomazinho,OBJECT
em,OBJECT
sao,OBJECT
João,PERSON
de,OBJECT
merit,OBJECT
eles,OBJECT
ja,OBJECT
vinham,OBJECT
roubando,OBJECT
muito,OBJECT
entao,OBJECT
eu,OBJECT
vou,OBJECT
postar,OBJECT
as,OBJECT
fotos,OBJECT
deles,OBJECT
eles,OBJECT
morreram,OBJECT
na,OBJECT
rua,LOCATION
da,OBJECT
matriz,OBJECT
em,OBJECT
sao,OBJECT
joao,OBJECT
de,OBJECT
meriti,OBJECT
então,OBJECT
vamos,OBJECT
la,OBJECT
quem,OBJECT
morreu,OBJECT
foi,OBJECT
o,OBJECT
branquinho,OBJECT
que,OBJECT
esta,OBJECT
em,OBJECT
pé,OBJECT
ao,OBJECT
lado,OBJECT
da,OBJECT
cama,LOCATION
e,OBJECT
o,OBJECT
pretinho,OBJECT
o,OBJECT
nome,OBJECT
deles,OBJECT
sao,OBJECT
igor,OBJECT
e,OBJECT
jean,OBJECT
.,OBJECT
.,OBJECT
.,OBJECT
e,OBJECT
fugiram,OBJECT
mais,OBJECT
dois,OBJECT
da,OBJECT
policia,ORGANIZATION
na,OBJECT
hora,OBJECT
eles,OBJECT
estavam,OBJECT
com,OBJECT
vários,OBJECT
celulares,OBJECT
quem,OBJECT
fugiu,OBJECT
dos,OBJECT
policias,ORGANIZATION
foi,OBJECT
o,OBJECT
marlei,OBJECT
com,OBJECT
apelido,OBJECT
de,OBJECT
soneka,OBJECT
e,OBJECT
matheus,PERSON
com,OBJECT
apelido,OBJECT
de,OBJECT
xre,OBJECT
.,OBJECT
.,OBJECT
o,OBJECT
matheus,PERSON
esta,OBJECT
sentado,OBJECT
de,OBJECT
boné,OBJECT
sem,OBJECT
camisa,OBJECT
e,OBJECT
o,OBJECT
marlei,OBJECT
é,OBJECT
o,OBJECT
pretinho,OBJECT
que,OBJECT
esta,OBJECT
sentado,OBJECT
no,OBJECT
portão,OBJECT
cinza,OBJECT
Gostaria,OBJECT
de,OBJECT
fazer,OBJECT
uma,OBJECT
denuncia,OBJECT
",",OBJECT
sobre,OBJECT
o,OBJECT
tráfico,OBJECT
de,OBJECT
drogas,OBJECT
que,OBJECT
vem,OBJECT
acontecendo,OBJECT
no,OBJECT
colégio,ORGANIZATION
municipal,OBJECT
professor,OBJECT
machado,OBJECT
",",OBJECT
três,OBJECT
marginais,PERSON
ficam,OBJECT
sentados,OBJECT
próximo,OBJECT
ao,OBJECT
colégio,ORGANIZATION
vendendo,OBJECT
drogas,OBJECT
e,OBJECT
ameaçando,OBJECT
os,OBJECT
pais,PERSON
de,OBJECT
alunos,PERSON
",",OBJECT
tem,OBJECT
um,OBJECT
aluno,PERSON
de,OBJECT
nome,OBJECT
Ruan,PERSON
de,OBJECT
14,OBJECT
anos,OBJECT
o,OBJECT
mesmo,OBJECT
está,OBJECT
usando,OBJECT
e,OBJECT
levando,OBJECT
drogas,OBJECT
para,OBJECT
dentro,OBJECT
do,OBJECT
colégio,ORGANIZATION
",",OBJECT
esse,OBJECT
menino,PERSON
mora,OBJECT
na,OBJECT
rua,LOCATION
José,OBJECT
Marques,OBJECT
n,OBJECT
156,OBJECT
é,OBJECT
filho,PERSON
de,OBJECT
uma,OBJECT
mulher,PERSON
branca,OBJECT
de,OBJECT
mais,OBJECT
ou,OBJECT
menos,OBJECT
1,OBJECT
",",OBJECT
55cm,OBJECT
atende,OBJECT
por,OBJECT
Tita,PERSON
",",OBJECT
seu,OBJECT
nome,OBJECT
é,OBJECT
Cristiane,PERSON
",",OBJECT
a,OBJECT
mesma,OBJECT
também,OBJECT
é,OBJECT
usuária,PERSON
de,OBJECT
drogas,OBJECT
",",OBJECT
estamos,OBJECT
pedindo,OBJECT
a,OBJECT
ajuda,OBJECT
da,OBJECT
patrulha,PERSON
escolar,OBJECT
",",OBJECT
grato,OBJECT
Homens,PERSON
armados,OBJECT
todos,OBJECT
os,OBJECT
dias,OBJECT
24h,OBJECT
na,OBJECT
minha,OBJECT
porta,OBJECT
vendendo,OBJECT
drogas,OBJECT
segue,OBJECT
em,OBJECT
anexo,OBJECT
as,OBJECT
fotos,OBJECT
dos,OBJECT
meliantes,PERSON
Hoje,OBJECT
depois,OBJECT
das,OBJECT
23,OBJECT
:,OBJECT
00,OBJECT
h,OBJECT
traficantes,PERSON
vão,OBJECT
fazer,OBJECT
baile,OBJECT
regado,OBJECT
de,OBJECT
cerveja,OBJECT
",",OBJECT
drogas,OBJECT
",",OBJECT
e,OBJECT
sexo,OBJECT
com,OBJECT
menores,PERSON
"""",OBJECT
"""",OBJECT
Aperte,PERSON
o,OBJECT
link,OBJECT
https,OBJECT
:,OBJECT
/,OBJECT
/,OBJECT
m,OBJECT
.,OBJECT
facebook,ORGANIZATION
.,OBJECT
com,OBJECT
/,OBJECT
story,OBJECT
.,OBJECT
php,OBJECT
?,OBJECT
story_fbid,OBJECT
=,OBJECT
521391624735240,OBJECT
&,OBJECT
id,OBJECT
=,OBJECT
329154707292267,OBJECT
Informo,OBJECT
que,OBJECT
continua,OBJECT
ocorrendo,OBJECT
a,OBJECT
venda,OBJECT
e,OBJECT
consumo,OBJECT
de,OBJECT
drogas,OBJECT
Esta,OBJECT
ocorrendo,OBJECT
uma,OBJECT
festa,OBJECT
na,OBJECT
travessa,OBJECT
Santos,OBJECT
madureira,OBJECT
na,OBJECT
qual,OBJECT
foram,OBJECT
feito,OBJECT
disparos,OBJECT
com,OBJECT
arma,OBJECT
de,OBJECT
fogo,OBJECT
.,OBJECT
Aparentemente,OBJECT
existem,OBJECT
pessoas,PERSON
armadas,OBJECT
e,OBJECT
o,OBJECT
local,LOCATION
não,OBJECT
tem,OBJECT
registro,OBJECT
para,OBJECT
fazer,OBJECT
festas,OBJECT
.,OBJECT
Não,OBJECT
é,OBJECT
a,OBJECT
primeira,OBJECT
vez,OBJECT
que,OBJECT
ocorre,OBJECT
esse,OBJECT
tipo,OBJECT
de,OBJECT
festa,OBJECT
.,OBJECT
Traficantes,PERSON
do,OBJECT
CV,ORGANIZATION
na,OBJECT
rua,LOCATION
aldrovando,OBJECT
pena,OBJECT
no,OBJECT
vila,OBJECT
3,OBJECT
",",OBJECT
esquina,LOCATION
com,OBJECT
nonato,OBJECT
Farias,PERSON
no,OBJECT
beco,OBJECT
de,OBJECT
cima,OBJECT
vendendo,OBJECT
drogas,OBJECT
armados,OBJECT
",",OBJECT
durante,OBJECT
o,OBJECT
dia,OBJECT
escamoteados,OBJECT
mas,OBJECT
a,OBJECT
noite,OBJECT
cai,OBJECT
e,OBJECT
fica,OBJECT
a,OBJECT
vera,OBJECT
Ponto,OBJECT
de,OBJECT
mototaxi,OBJECT
ilegal,OBJECT
Consumo,OBJECT
de,OBJECT
drogas,OBJECT
Bloqueio,OBJECT
da,OBJECT
passagem,OBJECT
dos,OBJECT
pedestres,PERSON
Brigas,OBJECT
e,OBJECT
apologia,OBJECT
ao,OBJECT
crime,OBJECT
organizado,OBJECT
Jovens,PERSON
estão,OBJECT
roubando,OBJECT
carros,OBJECT
e,OBJECT
trazendo,OBJECT
para,OBJECT
a,OBJECT
rua,LOCATION
cônego,OBJECT
voucher,OBJECT
pinto,OBJECT
(,OBJECT
antiga,OBJECT
rua,LOCATION
a,OBJECT
),OBJECT
condomínio,LOCATION
monza,OBJECT
.,OBJECT
.,OBJECT
.,OBJECT
Antiga,OBJECT
Estrada,OBJECT
de,OBJECT
xerem,OBJECT
.,OBJECT
Belford,OBJECT
roxo,OBJECT
.,OBJECT
.,OBJECT
ágora,OBJECT
eles,OBJECT
estão,OBJECT
usando,OBJECT
carros,OBJECT
velhos,OBJECT
que,OBJECT
estão,OBJECT
parados,OBJECT
no,OBJECT
estacionamento,LOCATION
do,OBJECT
próprio,OBJECT
condômino,OBJECT
como,OBJECT
paiol,OBJECT
e,OBJECT
a,OBJECT
comercialização,OBJECT
de,OBJECT
drogas,OBJECT
e,OBJECT
24,OBJECT
horas,OBJECT
dia,OBJECT
.,OBJECT
.,OBJECT
.,OBJECT
tem,OBJECT
até,OBJECT
um,OBJECT
cara,OBJECT
de,OBJECT
cabelo,OBJECT
pintado,OBJECT
que,OBJECT
circula,OBJECT
de,OBJECT
moto,OBJECT
com,OBJECT
a,OBJECT
arma,OBJECT
a,OBJECT
mostra,OBJECT
Hoje,OBJECT
na,OBJECT
praia,LOCATION
de,OBJECT
Botafogo,OBJECT
",",OBJECT
pivetes,OBJECT
que,OBJECT
invadiram,OBJECT
o,OBJECT
ônibus,OBJECT
474,OBJECT
(,OBJECT
jacaré-jardim,OBJECT
de,OBJECT
alá,OBJECT
),OBJECT
renderam,OBJECT
os,OBJECT
passageiros,PERSON
com,OBJECT
armas,OBJECT
brancas,OBJECT
e,OBJECT
roubaram,OBJECT
pessoas,PERSON
na,OBJECT
rua,LOCATION
.,OBJECT
A,OBJECT
ocorrência,OBJECT
vista,OBJECT
foi,OBJECT
na,OBJECT
rua,LOCATION
visconde,OBJECT
de,OBJECT
ouro,OBJECT
preto,OBJECT
",",OBJECT
5,OBJECT
.,OBJECT
Roubaram,OBJECT
um,OBJECT
senhor,PERSON
é,OBJECT
o,OBJECT
agrediram,OBJECT
com,OBJECT
chutes,OBJECT
.,OBJECT
Estavam,OBJECT
em,OBJECT
grande,OBJECT
número,OBJECT
",",OBJECT
15,OBJECT
pessoas,PERSON
mais,OBJECT
ou,OBJECT
menos,OBJECT
.,OBJECT
Quero,OBJECT
fazer,OBJECT
uma,OBJECT
denúncia,OBJECT
sobre,OBJECT
um,OBJECT
galpão,OBJECT
que,OBJECT
está,OBJECT
sendo,OBJECT
utilizado,OBJECT
a,OBJECT
cerca,OBJECT
de,OBJECT
10,OBJECT
dias,OBJECT
para,OBJECT
prática,OBJECT
de,OBJECT
estelionato,OBJECT
",",OBJECT
estão,OBJECT
utilizando,OBJECT
o,OBJECT
nome,OBJECT
de,OBJECT
uma,OBJECT
empresa,ORGANIZATION
com,OBJECT
mas,OBJECT
de,OBJECT
10,OBJECT
anos,OBJECT
",",OBJECT
bazar,OBJECT
e,OBJECT
construtora,OBJECT
ribeiro,OBJECT
",",OBJECT
sendo,OBJECT
que,OBJECT
estão,OBJECT
comprando,OBJECT
mercadorias,OBJECT
que,OBJECT
chegam,OBJECT
de,OBJECT
dia,OBJECT
no,OBJECT
galpão,LOCATION
e,OBJECT
de,OBJECT
noite,OBJECT
levam,OBJECT
pra,OBJECT
outro,OBJECT
lugar,LOCATION
",",OBJECT
essa,OBJECT
semana,OBJECT
chegou,OBJECT
dos,OBJECT
caminhões,OBJECT
com,OBJECT
mais,OBJECT
de,OBJECT
dez,OBJECT
caçamba,OBJECT
novas,OBJECT
e,OBJECT
foi,OBJECT
só,OBJECT
o,OBJECT
caminhão,OBJECT
que,OBJECT
trouxe,OBJECT
ir,OBJECT
embora,OBJECT
",",OBJECT
que,OBJECT
chegou,OBJECT
outro,OBJECT
botou,OBJECT
em,OBJECT
cima,OBJECT
e,OBJECT
levou,OBJECT
embora,OBJECT
",",OBJECT
no,OBJECT
outro,OBJECT
dia,OBJECT
aconteceu,OBJECT
a,OBJECT
mesma,OBJECT
coisa,OBJECT
e,OBJECT
assim,OBJECT
fazem,OBJECT
com,OBJECT
caminhões,OBJECT
de,OBJECT
outras,OBJECT
mercadorias,OBJECT
",",OBJECT
telhas,OBJECT
de,OBJECT
aluminio,OBJECT
",",OBJECT
argamassas,OBJECT
e,OBJECT
outros,OBJECT
materiais,OBJECT
",",OBJECT
muito,OBJECT
suspeito,OBJECT
a,OBJECT
movimentação,OBJECT
",",OBJECT
não,OBJECT
tem,OBJECT
placa,OBJECT
comercial,OBJECT
nenhuma,OBJECT
e,OBJECT
ninguém,PERSON
conhece,OBJECT
eles,OBJECT
no,OBJECT
local,LOCATION
",",OBJECT
observação,OBJECT
deve,OBJECT
se,OBJECT
verificar,OBJECT
rápido,OBJECT
essas,OBJECT
quadrilhas,PERSON
não,OBJECT
ficam,OBJECT
muito,OBJECT
tempo,OBJECT
no,OBJECT
mesmo,OBJECT
local,LOCATION
Não,OBJECT
aguentamos,OBJECT
mais,OBJECT
esses,OBJECT
traficantes,PERSON
que,OBJECT
acabam,OBJECT
com,OBJECT
nossas,OBJECT
famílias,PERSON
",",OBJECT
todo,OBJECT
dia,OBJECT
Veículo,OBJECT
roubado,OBJECT
placa,OBJECT
LRV6254,OBJECT
marca,OBJECT
Toyota,ORGANIZATION
Corolla,OBJECT
estacionado,OBJECT
na,OBJECT
Alameda,OBJECT
Bolívia,OBJECT
",",OBJECT
no,OBJECT
Morro,OBJECT
do,OBJECT
Castro,OBJECT
",",OBJECT
(,OBJECT
referência,OBJECT
),OBJECT
na,OBJECT
rua,LOCATION
dá,OBJECT
Igreja,OBJECT
Batista,OBJECT
",",OBJECT
Veículo,OBJECT
fica,OBJECT
estacionado,OBJECT
o,OBJECT
dia,OBJECT
inteiro,OBJECT
e,OBJECT
a,OBJECT
noite,OBJECT
criminosos,PERSON
pegam,OBJECT
o,OBJECT
carro,OBJECT
e,OBJECT
durante,OBJECT
o,OBJECT
dia,OBJECT
deixam,OBJECT
estacionado,OBJECT
novamente,OBJECT
.,OBJECT
Rua,OBJECT
Taurus,OBJECT
.,OBJECT
Longo,OBJECT
.,OBJECT
Na,OBJECT
.,OBJECT
Estrada,OBJECT
.,OBJECT
Lago,OBJECT
.,OBJECT
Da,OBJECT
.,OBJECT
Foice,OBJECT
.,OBJECT
Pelo,OBJECT
.,OBJECT
Amor,OBJECT
.,OBJECT
DE,OBJECT
.,OBJECT
Deus,PERSON
.,OBJECT
Estamos,OBJECT
.,OBJECT
Precisando,OBJECT
.,OBJECT
Da,OBJECT
.,OBJECT
Policia,LOCATION
.,OBJECT
Esta,OBJECT
.,OBJECT
Rua,LOCATION
.,OBJECT
Já,OBJECT
.,OBJECT
Tem,OBJECT
.,OBJECT
Mais,OBJECT
.,OBJECT
Ou,OBJECT
.,OBJECT
Menos,OBJECT
.,OBJECT
Uns,OBJECT
.,OBJECT
Vinte,OBJECT
.,OBJECT
E,OBJECT
.,OBJECT
Seis,OBJECT
.,OBJECT
Dias,OBJECT
.,OBJECT
QUE,OBJECT
.,OBJECT
Tem,OBJECT
.,OBJECT
Uns,OBJECT
jovens,PERSON
.,OBJECT
Vendendo,OBJECT
.,OBJECT
Drogas,OBJECT
.,OBJECT
Não,OBJECT
.,OBJECT
Aparece,OBJECT
.,OBJECT
Nenhuma,OBJECT
.,OBJECT
Policia,LOCATION
.,OBJECT
Não,OBJECT
.,OBJECT
Aparece,OBJECT
ninguém,PERSON
.,OBJECT
Pelo,OBJECT
Amor,OBJECT
.,OBJECT
DE,OBJECT
.,OBJECT
Deus,PERSON
.,OBJECT
QUETEMOS,OBJECT
.,OBJECT
NOSSO,OBJECT
DIREITO,OBJECT
.,OBJECT
DE,OBJECT
.,OBJECT
IR,OBJECT
E,OBJECT
.,OBJECT
VIM,OBJECT
.,OBJECT
ELES,OBJECT
FICA,OBJECT
.,OBJECT
AQUI,OBJECT
.,OBJECT
O,OBJECT
.,OBJECT
DIA,OBJECT
.,OBJECT
TODO,OBJECT
.,OBJECT
DANDO,OBJECT
.,OBJECT
TIROS,OBJECT
.,OBJECT
POR,OBJECT
.,OBJECT
ALTO,OBJECT
PIXADO,OBJECT
.,OBJECT
OS,OBJECT
.,OBJECT
MUROS,OBJECT
.,OBJECT
FALANDO,OBJECT
.,OBJECT
QUE,OBJECT
.,OBJECT
ELES,OBJECT
QUE,OBJECT
.,OBJECT
MANDA,OBJECT
.,OBJECT
URGENTE,OBJECT
.,OBJECT
ESTAMOS,OBJECT
.,OBJECT
PRECISANDO,OBJECT
DA,OBJECT
.,OBJECT
Policia,ORGANIZATION
.,OBJECT
.,OBJECT
.,OBJECT
SO,OBJECT
.,OBJECT
PODEMOS,OBJECT
.,OBJECT
CONTAR,OBJECT
.,OBJECT
Com,OBJECT
.,OBJECT
Deus,PERSON
.,OBJECT
E,OBJECT
.,OBJECT
Depois,OBJECT
.,OBJECT
Com,OBJECT
.,OBJECT
Vcs,OBJECT
.,OBJECT
Nos,OBJECT
.,OBJECT
As,OBJECT
ajudem,OBJECT
.,OBJECT
Pelo,OBJECT
.,OBJECT
Amor,OBJECT
.,OBJECT
DE,OBJECT
.,OBJECT
Deus,PERSON
.,OBJECT
Rua,LOCATION
.,OBJECT
Taurus,OBJECT
.,OBJECT
Próximo,OBJECT
.,OBJECT
Ao,OBJECT
.,OBJECT
Lago,LOCATION
.,OBJECT
Da,OBJECT
.,OBJECT
Foice,OBJECT
.,OBJECT
Longo,OBJECT
.,OBJECT
Na,OBJECT
.,OBJECT
Estrada,OBJECT
.,OBJECT
Mais,OBJECT
.,OBJECT
Um,OBJECT
detalhe,OBJECT
.,OBJECT
Eles,OBJECT
tem,OBJECT
passagem,OBJECT
.,OBJECT
Pela,OBJECT
.,OBJECT
Outra,OBJECT
.,OBJECT
Rua,LOCATION
.,OBJECT
Gemini,OBJECT
.,OBJECT
Ou,OBJECT
.,OBJECT
.,OBJECT
Leo,OBJECT
.,OBJECT
Ou,OBJECT
.,OBJECT
Pela,OBJECT
.,OBJECT
Aporuna,OBJECT
.,OBJECT
Tem,OBJECT
.,OBJECT
QUE,OBJECT
.,OBJECT
Cerca,OBJECT
.,OBJECT
Tudo,OBJECT
.,OBJECT
Para,OBJECT
.,OBJECT
Consegui,OBJECT
.,OBJECT
Pegar,OBJECT
.,OBJECT
Este,OBJECT
.,OBJECT
Vagabundos,OBJECT
.,OBJECT
Eles,OBJECT
.,OBJECT
Coloca,OBJECT
.,OBJECT
O,OBJECT
.,OBJECT
Terro,OBJECT
.,OBJECT
A,OBJECT
.,OBJECT
Noite,OBJECT
.,OBJECT
Toda,OBJECT
.,OBJECT
Na,OBJECT
.,OBJECT
Rua,LOCATION
.,OBJECT
Taurus,OBJECT
.,OBJECT
Em,OBJECT
Dezembro,OBJECT
de,OBJECT
2016,OBJECT
o,OBJECT
então,OBJECT
traficante,PERSON
Carlos,OBJECT
Henrique,OBJECT
(,OBJECT
conhecido,OBJECT
como,OBJECT
rapadura,OBJECT
de,OBJECT
dentro,OBJECT
do,OBJECT
presídio,LOCATION
Vicente,OBJECT
de,OBJECT
Piragibe,OBJECT
pede,OBJECT
os,OBJECT
traficantes,PERSON
do,OBJECT
morro,LOCATION
do,OBJECT
com,OBJECT
permição,OBJECT
do,OBJECT
chef,PERSON
do,OBJECT
tráfico,OBJECT
local,LOCATION
a,OBJECT
executa,OBJECT
o,OBJECT
vendedor,PERSON
de,OBJECT
mate,OBJECT
Vascao,OBJECT
o,OBJECT
Gutierre,OBJECT
",",OBJECT
por,OBJECT
ele,OBJECT
descobri,OBJECT
que,OBJECT
a,OBJECT
mãe,PERSON
da,OBJECT
tua,OBJECT
filha,PERSON
o,OBJECT
traiu,OBJECT
c,OBJECT
ele,OBJECT
no,OBJECT
ano,OBJECT
de,OBJECT
2013,OBJECT
onde,OBJECT
ele,OBJECT
vem,OBJECT
usando,OBJECT
as,OBJECT
redes,OBJECT
sociais,OBJECT
para,OBJECT
se,OBJECT
comunica,OBJECT
.,OBJECT
Usando,OBJECT
um,OBJECT
facebook,ORGANIZATION
com,OBJECT
o,OBJECT
none,OBJECT
de,OBJECT
Getúlio,OBJECT
Vargas,OBJECT
e,OBJECT
o,OBJECT
perfil,OBJECT
estarei,OBJECT
enviando,OBJECT
a,OBJECT
data,OBJECT
de,OBJECT
nascimento,OBJECT
conside,OBJECT
que,OBJECT
é,OBJECT
16,OBJECT
/,OBJECT
9,OBJECT
/,OBJECT
1971,OBJECT
hoje,OBJECT
ele,OBJECT
ameaça,OBJECT
então,OBJECT
tua,OBJECT
ex,OBJECT
esposa,PERSON
mãe,PERSON
de,OBJECT
tua,OBJECT
filha,PERSON
.,OBJECT
Estes,OBJECT
são,OBJECT
alguns,OBJECT
dos,OBJECT
compradores,PERSON
de,OBJECT
mercadorias,OBJECT
roubadas,OBJECT
do,OBJECT
pátio,LOCATION
de,OBJECT
veículos,OBJECT
do,OBJECT
Detran,ORGANIZATION
pelo,OBJECT
motorista,PERSON
de,OBJECT
guincho,OBJECT
Cléber,OBJECT
Duarte,OBJECT
",",OBJECT
tudo,OBJECT
trazido,OBJECT
para,OBJECT
a,OBJECT
residência,LOCATION
de,OBJECT
seus,OBJECT
pais,PERSON
",",OBJECT
conforme,OBJECT
relatado,OBJECT
na,OBJECT
denúncia,OBJECT
hyptidf,OBJECT
",",OBJECT
realizada,OBJECT
ontem,OBJECT
16,OBJECT
/,OBJECT
06,OBJECT
Disgraçado,PERSON
Tráfico,OBJECT
de,OBJECT
drogas,OBJECT
na,OBJECT
entrada,OBJECT
do,OBJECT
condomínio,LOCATION
minha,OBJECT
casa,LOCATION
minha,OBJECT
vida,OBJECT
",",OBJECT
em,OBJECT
senador,PERSON
camará,OBJECT
",",OBJECT
nos,OBJECT
Trailer,OBJECT
",",OBJECT
pela,OBJECT
entrada,OBJECT
da,OBJECT
Rua,OBJECT
Albino,OBJECT
Paiva,OBJECT
401,OBJECT
",",OBJECT
senador,PERSON
Camará,OBJECT
.,OBJECT
traficantes,PERSON
da,OBJECT
favelinha,OBJECT
no,OBJECT
vila,OBJECT
3,OBJECT
",",OBJECT
com,OBJECT
a,OBJECT
boca,OBJECT
funcionando,OBJECT
ora,OBJECT
em,OBJECT
frente,OBJECT
ao,OBJECT
bar,LOCATION
do,OBJECT
Ruan,OBJECT
na,OBJECT
Nonato,OBJECT
Farias,OBJECT
",",OBJECT
ora,OBJECT
na,OBJECT
rampa,OBJECT
no,OBJECT
final,OBJECT
da,OBJECT
rua,LOCATION
aldrovando,OBJECT
pena,OBJECT
",",OBJECT
e,OBJECT
ora,OBJECT
na,OBJECT
esquina,LOCATION
da,OBJECT
Nonato,OBJECT
Farias,OBJECT
com,OBJECT
aldrovando,OBJECT
pena,OBJECT
no,OBJECT
beco,OBJECT
de,OBJECT
cima,OBJECT
estão,OBJECT
sufocando,OBJECT
os,OBJECT
moradores,PERSON
impedindo,OBJECT
os,OBJECT
de,OBJECT
abrir,OBJECT
a,OBJECT
na,OBJECT
esquina,LOCATION
da,OBJECT
aldrovando,OBJECT
pena,OBJECT
com,OBJECT
Manoel,OBJECT
Ivo,OBJECT
",",OBJECT
fazendo,OBJECT
com,OBJECT
que,OBJECT
os,OBJECT
moradores,PERSON
sejam,OBJECT
obrigados,OBJECT
a,OBJECT
subir,OBJECT
até,OBJECT
a,OBJECT
Manoel,PERSON
Ivo,OBJECT
onde,OBJECT
a,OBJECT
boca,OBJECT
funciona,OBJECT
direcionando,OBJECT
os,OBJECT
para,OBJECT
uma,OBJECT
área,LOCATION
sujeita,OBJECT
a,OBJECT
conflito,OBJECT
iminente,OBJECT
entre,OBJECT
facções,ORGANIZATION
rivais,PERSON
e,OBJECT
até,OBJECT
mesmo,OBJECT
com,OBJECT
a,OBJECT
polícia,ORGANIZATION
",",OBJECT
os,OBJECT
expondo,OBJECT
a,OBJECT
uma,OBJECT
situação,OBJECT
de,OBJECT
risco,OBJECT
iminente,OBJECT
e,OBJECT
tolhindo,OBJECT
os,OBJECT
no,OBJECT
seu,OBJECT
direito,OBJECT
de,OBJECT
ir,OBJECT
e,OBJECT
vir,OBJECT
",",OBJECT
os,OBJECT
traficantes,PERSON
estão,OBJECT
armados,OBJECT
e,OBJECT
prontos,OBJECT
para,OBJECT
confrontarem,OBJECT
a,OBJECT
polícia,ORGANIZATION
",",OBJECT
tem,OBJECT
sido,OBJECT
comum,OBJECT
um,OBJECT
atividade,OBJECT
armado,OBJECT
com,OBJECT
um,OBJECT
38,OBJECT
",",OBJECT
e,OBJECT
rádio,OBJECT
comunicador,OBJECT
ficar,OBJECT
no,OBJECT
final,OBJECT
da,OBJECT
rua,LOCATION
girão,OBJECT
Barroso,OBJECT
no,OBJECT
final,OBJECT
do,OBJECT
beco,OBJECT
de,OBJECT
cima,OBJECT
",",OBJECT
que,OBJECT
por,OBJECT
vezes,OBJECT
se,OBJECT
desloca,OBJECT
para,OBJECT
o,OBJECT
beco,OBJECT
de,OBJECT
baixo,OBJECT
e,OBJECT
fica,OBJECT
a,OBJECT
menos,OBJECT
de,OBJECT
50,OBJECT
metros,OBJECT
da,OBJECT
rua,LOCATION
Agostinho,OBJECT
Félix,OBJECT
vieira,OBJECT
.,OBJECT
Peço,OBJECT
por,OBJECT
gentileza,OBJECT
a,OBJECT
colaboração,OBJECT
dos,OBJECT
Srs,PERSON
policiais,PERSON
que,OBJECT
não,OBJECT
fiquem,OBJECT
falando,OBJECT
que,OBJECT
estão,OBJECT
ali,OBJECT
por,OBJECT
denuncia,OBJECT
pois,OBJECT
nem,OBJECT
todos,OBJECT
os,OBJECT
moradores,PERSON
estão,OBJECT
do,OBJECT
lado,OBJECT
da,OBJECT
lei,OBJECT
ao,OBJECT
contrário,OBJECT
disso,OBJECT
muitos,OBJECT
tiram,OBJECT
proveito,OBJECT
do,OBJECT
que,OBJECT
essa,OBJECT
corja,OBJECT
oferece,OBJECT
.,OBJECT
Roubaram,OBJECT
a,OBJECT
moto,OBJECT
de,OBJECT
um,OBJECT
amigo,PERSON
Bros,OBJECT
placa,OBJECT
KOB,OBJECT
1803,OBJECT
PRETA,OBJECT
NO,OBJECT
PORTO,OBJECT
DA,OBJECT
PEDRA,OBJECT
EM,OBJECT
SÃO,OBJECT
GONÇALO,OBJECT
.,OBJECT
45999863019,OBJECT
",",OBJECT
45991076469,OBJECT
moro,OBJECT
no,OBJECT
bairro,LOCATION
do,OBJECT
varjao,OBJECT
em,OBJECT
pirai,OBJECT
rj,OBJECT
aonde,OBJECT
o,OBJECT
10,OBJECT
pelotao,OBJECT
nao,OBJECT
esta,OBJECT
fazendo,OBJECT
nada,OBJECT
para,OBJECT
reprimir,OBJECT
o,OBJECT
trafico,OBJECT
de,OBJECT
drogas,OBJECT
aqui,OBJECT
",",OBJECT
moro,OBJECT
em,OBJECT
frente,OBJECT
a,OBJECT
praca,OBJECT
publica,OBJECT
no,OBJECT
bar,LOCATION
do,OBJECT
campo,LOCATION
",",OBJECT
bar,LOCATION
perto,OBJECT
do,OBJECT
postinho,OBJECT
e,OBJECT
na,OBJECT
borracharia,OBJECT
na,OBJECT
entrada,OBJECT
do,OBJECT
varjao,OBJECT
perto,OBJECT
da,OBJECT
lanchonete,OBJECT
parada,OBJECT
84,OBJECT
e,OBJECT
vejo,OBJECT
quase,OBJECT
todos,OBJECT
os,OBJECT
dias,OBJECT
os,OBJECT
mesmos,OBJECT
caras,OBJECT
fazendo,OBJECT
o,OBJECT
trafico,OBJECT
de,OBJECT
drogas,OBJECT
espero,OBJECT
que,OBJECT
com,OBJECT
esse,OBJECT
meu,OBJECT
relato,OBJECT
vcs,OBJECT
possam,OBJECT
dar,OBJECT
uma,OBJECT
solução,OBJECT
por,OBJECT
favor,OBJECT
.,OBJECT
Esse,OBJECT
homem,PERSON
se,OBJECT
chamar,OBJECT
Herbert,PERSON
mais,OBJECT
o,OBJECT
apelido,OBJECT
dele,OBJECT
se,OBJECT
chama,OBJECT
tiquinho,OBJECT
traficante,PERSON
de,OBJECT
Santa,OBJECT
Luzia,OBJECT
ta,OBJECT
vindo,OBJECT
para,OBJECT
o,OBJECT
Rio,LOCATION
do,OBJECT
Ouro,OBJECT
fazer,OBJECT
assalto,OBJECT
eu,OBJECT
descobrir,OBJECT
porque,OBJECT
eu,OBJECT
vir,OBJECT
ele,OBJECT
la,OBJECT
em,OBJECT
Santa,OBJECT
Luzia,OBJECT
essa,OBJECT
foto,OBJECT
q,OBJECT
eu,OBJECT
mandei,OBJECT
com,OBJECT
a,OBJECT
companheira,PERSON
dele,OBJECT
Me,OBJECT
